line,departure_name,departure_short_name,departure_day,departure_time,arrival_time,arrival_day,arrival_name,arrival_short_name,distance,pause,rotation_id,vehicle_type
349,S Grunewald,SGD02B,Wednesday,17.3333333333333,17.8333333333333,Wednesday,S Grunewald,SGD02B,9266,10,4448151,CKB
349,S Grunewald,SGD02B,Wednesday,18.0,18.5,Wednesday,S Grunewald,SGD02B,9266,0,4448151,CKB
349,S Grunewald,SGD02B,Wednesday,18.5,18.5,Wednesday,Betriebshof A,BF A A,0.06,0,4448151,CKB
370,Betriebshof A,BF A E,Wednesday,7.16666666666666,7.16666666666666,Wednesday,Neuköllnische Brücke,NKBR04BA,0.06,0,4733896,CKB
370,Neuköllnische Brücke,NKBR04BA,Wednesday,7.16666666666666,7.3,Wednesday,S+U Hermannstr.,SUHM09B,2169,10,4733896,CKB
370,S+U Hermannstr.,SUHM09B,Wednesday,7.46666666666666,7.66666666666666,Wednesday,Neuköllnische Brücke,NKBR04BA,2952,0,4733896,CKB
370,Neuköllnische Brücke,NKBR04BA,Wednesday,7.66666666666666,7.8,Wednesday,S+U Hermannstr.,SUHM09B,2169,10,4733896,CKB
370,S+U Hermannstr.,SUHM09B,Wednesday,7.96666666666666,8.16666666666666,Wednesday,Neuköllnische Brücke,NKBR04BA,2952,0,4733896,CKB
370,Neuköllnische Brücke,NKBR04BA,Wednesday,8.16666666666666,8.3,Wednesday,S+U Hermannstr.,SUHM09B,2169,10,4733896,CKB
370,S+U Hermannstr.,SUHM09B,Wednesday,8.46666666666666,8.66666666666666,Wednesday,Neuköllnische Brücke,NKBR04BA,2952,0,4733896,CKB
370,Neuköllnische Brücke,NKBR04BA,Wednesday,8.66666666666666,8.8,Wednesday,S+U Hermannstr.,SUHM09B,2169,10,4733896,CKB
370,S+U Hermannstr.,SUHM09B,Wednesday,8.96666666666666,9.16666666666666,Wednesday,Neuköllnische Brücke,NKBR04BA,2952,0,4733896,CKB
370,Neuköllnische Brücke,NKBR04BA,Wednesday,9.16666666666666,9.3,Wednesday,S+U Hermannstr.,SUHM09B,2169,10,4733896,CKB
370,S+U Hermannstr.,SUHM09B,Wednesday,9.46666666666666,9.66666666666666,Wednesday,Neuköllnische Brücke,NKBR04BA,2952,0,4733896,CKB
370,Neuköllnische Brücke,NKBR04BA,Wednesday,9.66666666666666,9.8,Wednesday,S+U Hermannstr.,SUHM09B,2169,10,4733896,CKB
370,S+U Hermannstr.,SUHM09B,Wednesday,9.96666666666666,10.1666666666666,Wednesday,Neuköllnische Brücke,NKBR04BA,2952,0,4733896,CKB
370,Neuköllnische Brücke,NKBR04BA,Wednesday,10.1666666666666,10.3,Wednesday,S+U Hermannstr.,SUHM09B,2169,10,4733896,CKB
370,S+U Hermannstr.,SUHM09B,Wednesday,10.4666666666666,10.6666666666666,Wednesday,Neuköllnische Brücke,NKBR04BA,2952,0,4733896,CKB
370,Neuköllnische Brücke,NKBR04BA,Wednesday,10.6666666666666,10.8,Wednesday,S+U Hermannstr.,SUHM09B,2169,10,4733896,CKB
370,S+U Hermannstr.,SUHM09B,Wednesday,10.9666666666666,11.1666666666666,Wednesday,Neuköllnische Brücke,NKBR04BA,2952,0,4733896,CKB
370,Neuköllnische Brücke,NKBR04BA,Wednesday,11.1666666666666,11.3,Wednesday,S+U Hermannstr.,SUHM09B,2169,10,4733896,CKB
370,S+U Hermannstr.,SUHM09B,Wednesday,11.4666666666666,11.6666666666666,Wednesday,Neuköllnische Brücke,NKBR04BA,2952,0,4733896,CKB
370,Neuköllnische Brücke,NKBR04BA,Wednesday,11.6666666666666,11.8,Wednesday,S+U Hermannstr.,SUHM09B,2169,10,4733896,CKB
370,S+U Hermannstr.,SUHM09B,Wednesday,11.9666666666666,12.1666666666666,Wednesday,Neuköllnische Brücke,NKBR04BA,2952,0,4733896,CKB
370,Neuköllnische Brücke,NKBR04BA,Wednesday,12.1666666666666,12.3,Wednesday,S+U Hermannstr.,SUHM09B,2169,10,4733896,CKB
370,S+U Hermannstr.,SUHM09B,Wednesday,12.4666666666666,12.6666666666666,Wednesday,Neuköllnische Brücke,NKBR04BA,2952,0,4733896,CKB
370,Neuköllnische Brücke,NKBR04BA,Wednesday,12.6666666666666,12.8,Wednesday,S+U Hermannstr.,SUHM09B,2169,10,4733896,CKB
370,S+U Hermannstr.,SUHM09B,Wednesday,12.9666666666666,13.1666666666666,Wednesday,Neuköllnische Brücke,NKBR04BA,2952,0,4733896,CKB
370,Neuköllnische Brücke,NKBR04BA,Wednesday,13.1666666666666,13.3,Wednesday,S+U Hermannstr.,SUHM09B,2169,10,4733896,CKB
370,S+U Hermannstr.,SUHM09B,Wednesday,13.4666666666666,13.6666666666666,Wednesday,Neuköllnische Brücke,NKBR04BA,2952,0,4733896,CKB
370,Neuköllnische Brücke,NKBR04BA,Wednesday,13.6666666666666,13.8,Wednesday,S+U Hermannstr.,SUHM09B,2169,8,4733896,CKB
370,S+U Hermannstr.,SUHM09B,Wednesday,13.9333333333333,14.1666666666666,Wednesday,Neuköllnische Brücke,NKBR04BA,2952,0,4733896,CKB
370,Neuköllnische Brücke,NKBR04BA,Wednesday,14.1666666666666,14.3166666666666,Wednesday,S+U Hermannstr.,SUHM09B,2169,14,4733896,CKB
370,S+U Hermannstr.,SUHM09B,Wednesday,14.55,14.7833333333333,Wednesday,Neuköllnische Brücke,NKBR04BA,2952,3,4733896,CKB
370,Neuköllnische Brücke,NKBR04BA,Wednesday,14.8333333333333,14.9833333333333,Wednesday,S+U Hermannstr.,SUHM09B,2169,14,4733896,CKB
370,S+U Hermannstr.,SUHM09B,Wednesday,15.2166666666666,15.45,Wednesday,Neuköllnische Brücke,NKBR04BA,2952,3,4733896,CKB
370,Neuköllnische Brücke,NKBR04BA,Wednesday,15.5,15.65,Wednesday,S+U Hermannstr.,SUHM09B,2169,14,4733896,CKB
370,S+U Hermannstr.,SUHM09B,Wednesday,15.8833333333333,16.1166666666666,Wednesday,Neuköllnische Brücke,NKBR04BA,2952,3,4733896,CKB
370,Neuköllnische Brücke,NKBR04BA,Wednesday,16.1666666666666,16.3166666666666,Wednesday,S+U Hermannstr.,SUHM09B,2169,14,4733896,CKB
370,S+U Hermannstr.,SUHM09B,Wednesday,16.55,16.7833333333333,Wednesday,Neuköllnische Brücke,NKBR04BA,2952,3,4733896,CKB
370,Neuköllnische Brücke,NKBR04BA,Wednesday,16.8333333333333,16.9833333333333,Wednesday,S+U Hermannstr.,SUHM09B,2169,14,4733896,CKB
370,S+U Hermannstr.,SUHM09B,Wednesday,17.2166666666666,17.45,Wednesday,Neuköllnische Brücke,NKBR04BA,2952,3,4733896,CKB
370,Neuköllnische Brücke,NKBR04BA,Wednesday,17.5,17.65,Wednesday,S+U Hermannstr.,SUHM09B,2169,13,4733896,CKB
370,S+U Hermannstr.,SUHM09B,Wednesday,17.8666666666666,18.0833333333333,Wednesday,Neuköllnische Brücke,NKBR04BA,2952,5,4733896,CKB
370,Neuköllnische Brücke,NKBR04BA,Wednesday,18.1666666666666,18.3,Wednesday,S+U Hermannstr.,SUHM09B,2169,0,4733896,CKB
370,S+U Hermannstr.,SUHM09B,Wednesday,18.3,18.3,Wednesday,Betriebshof A,BF A A,0.06,0,4733896,CKB
370,Betriebshof A,BF A E,Wednesday,14.2166666666666,14.2166666666666,Wednesday,S+U Hermannstr.,SUHM09B,0.06,0,4734201,CKB
370,S+U Hermannstr.,SUHM09B,Wednesday,14.2166666666666,14.45,Wednesday,Neuköllnische Brücke,NKBR04BA,2952,3,4734201,CKB
370,Neuköllnische Brücke,NKBR04BA,Wednesday,14.5,14.65,Wednesday,S+U Hermannstr.,SUHM09B,2169,14,4734201,CKB
370,S+U Hermannstr.,SUHM09B,Wednesday,14.8833333333333,15.1166666666666,Wednesday,Neuköllnische Brücke,NKBR04BA,2952,3,4734201,CKB
370,Neuköllnische Brücke,NKBR04BA,Wednesday,15.1666666666666,15.3166666666666,Wednesday,S+U Hermannstr.,SUHM09B,2169,14,4734201,CKB
370,S+U Hermannstr.,SUHM09B,Wednesday,15.55,15.7833333333333,Wednesday,Neuköllnische Brücke,NKBR04BA,2952,3,4734201,CKB
370,Neuköllnische Brücke,NKBR04BA,Wednesday,15.8333333333333,15.9833333333333,Wednesday,S+U Hermannstr.,SUHM09B,2169,14,4734201,CKB
370,S+U Hermannstr.,SUHM09B,Wednesday,16.2166666666666,16.45,Wednesday,Neuköllnische Brücke,NKBR04BA,2952,3,4734201,CKB
370,Neuköllnische Brücke,NKBR04BA,Wednesday,16.5,16.65,Wednesday,S+U Hermannstr.,SUHM09B,2169,14,4734201,CKB
370,S+U Hermannstr.,SUHM09B,Wednesday,16.8833333333333,17.1166666666666,Wednesday,Neuköllnische Brücke,NKBR04BA,2952,3,4734201,CKB
370,Neuköllnische Brücke,NKBR04BA,Wednesday,17.1666666666666,17.3166666666666,Wednesday,S+U Hermannstr.,SUHM09B,2169,14,4734201,CKB
370,S+U Hermannstr.,SUHM09B,Wednesday,17.55,17.7833333333333,Wednesday,Neuköllnische Brücke,NKBR04BA,2952,3,4734201,CKB
370,Neuköllnische Brücke,NKBR04BA,Wednesday,17.8333333333333,17.9833333333333,Wednesday,S+U Hermannstr.,SUHM09B,2169,14,4734201,CKB
370,S+U Hermannstr.,SUHM09B,Wednesday,18.2166666666666,18.4166666666666,Wednesday,Neuköllnische Brücke,NKBR04BA,2952,0,4734201,CKB
370,Neuköllnische Brücke,NKBR04BA,Wednesday,18.4166666666666,18.4166666666666,Wednesday,Betriebshof A,BF A A,0.06,0,4734201,CKB
N23,Betriebshof A,BF A E,Thursday,0.383333333333333,0.383333333333333,Thursday,Mäckeritzwiesen,MAWI01B,0.06,0,4318158,CKB
N23,Mäckeritzwiesen,MAWI01B,Thursday,0.383333333333333,0.5,Thursday,U Rohrdamm,URDM01B,2577,9,4318158,CKB
N39,U Rohrdamm,URDM01B,Thursday,0.65,0.9,Thursday,Mertensstr.,MTNS01B,5937,9,4318158,CKB
N39,Mertensstr.,MTNS01B,Thursday,1.05,1.28333333333333,Thursday,U Rohrdamm,URDM02B,6.19,0,4318158,CKB
N23,U Rohrdamm,URDM02B,Thursday,1.28333333333333,1.38333333333333,Thursday,Mäckeritzwiesen,MAWI01B,2555,0,4318158,CKB
N23,Mäckeritzwiesen,MAWI01B,Thursday,1.38333333333333,1.5,Thursday,U Rohrdamm,URDM01B,2577,9,4318158,CKB
N39,U Rohrdamm,URDM01B,Thursday,1.65,1.9,Thursday,Mertensstr.,MTNS01B,5937,9,4318158,CKB
N39,Mertensstr.,MTNS01B,Thursday,2.05,2.28333333333333,Thursday,U Rohrdamm,URDM02B,6.19,0,4318158,CKB
N23,U Rohrdamm,URDM02B,Thursday,2.28333333333333,2.38333333333333,Thursday,Mäckeritzwiesen,MAWI01B,2555,0,4318158,CKB
N23,Mäckeritzwiesen,MAWI01B,Thursday,2.38333333333333,2.5,Thursday,U Rohrdamm,URDM01B,2577,9,4318158,CKB
N39,U Rohrdamm,URDM01B,Thursday,2.65,2.9,Thursday,Mertensstr.,MTNS01B,5937,9,4318158,CKB
N39,Mertensstr.,MTNS01B,Thursday,3.05,3.28333333333333,Thursday,U Rohrdamm,URDM02B,6.19,0,4318158,CKB
N23,U Rohrdamm,URDM02B,Thursday,3.28333333333333,3.38333333333333,Thursday,Mäckeritzwiesen,MAWI01B,2555,0,4318158,CKB
N23,Mäckeritzwiesen,MAWI01B,Thursday,3.38333333333333,3.5,Thursday,U Rohrdamm,URDM01B,2577,9,4318158,CKB
N39,U Rohrdamm,URDM01B,Thursday,3.65,3.9,Thursday,Mertensstr.,MTNS01B,5937,9,4318158,CKB
N39,Mertensstr.,MTNS01B,Thursday,4.05,4.28333333333333,Thursday,U Rohrdamm,URDM02B,6.19,0,4318158,CKB
N23,U Rohrdamm,URDM02B,Thursday,4.28333333333333,4.38333333333333,Thursday,Mäckeritzwiesen,MAWI01B,2555,0,4318158,CKB
N23,Mäckeritzwiesen,MAWI01B,Thursday,4.38333333333333,4.38333333333333,Thursday,Betriebshof A,BF A A,0.06,0,4318158,CKB
N39,Betriebshof A,BF A E,Thursday,0.55,0.55,Thursday,Mertensstr.,MTNS01B,0.06,0,4318178,CKB
N39,Mertensstr.,MTNS01B,Thursday,0.55,0.783333333333333,Thursday,U Rohrdamm,URDM02B,6.19,0,4318178,CKB
N23,U Rohrdamm,URDM02B,Thursday,0.783333333333333,0.883333333333333,Thursday,Mäckeritzwiesen,MAWI01B,2555,0,4318178,CKB
N23,Mäckeritzwiesen,MAWI01B,Thursday,0.883333333333333,1.0,Thursday,U Rohrdamm,URDM01B,2577,9,4318178,CKB
N39,U Rohrdamm,URDM01B,Thursday,1.15,1.4,Thursday,Mertensstr.,MTNS01B,5937,9,4318178,CKB
N39,Mertensstr.,MTNS01B,Thursday,1.55,1.78333333333333,Thursday,U Rohrdamm,URDM02B,6.19,0,4318178,CKB
N23,U Rohrdamm,URDM02B,Thursday,1.78333333333333,1.88333333333333,Thursday,Mäckeritzwiesen,MAWI01B,2555,0,4318178,CKB
N23,Mäckeritzwiesen,MAWI01B,Thursday,1.88333333333333,2.0,Thursday,U Rohrdamm,URDM01B,2577,9,4318178,CKB
N39,U Rohrdamm,URDM01B,Thursday,2.15,2.4,Thursday,Mertensstr.,MTNS01B,5937,9,4318178,CKB
N39,Mertensstr.,MTNS01B,Thursday,2.55,2.78333333333333,Thursday,U Rohrdamm,URDM02B,6.19,0,4318178,CKB
N23,U Rohrdamm,URDM02B,Thursday,2.78333333333333,2.88333333333333,Thursday,Mäckeritzwiesen,MAWI01B,2555,0,4318178,CKB
N23,Mäckeritzwiesen,MAWI01B,Thursday,2.88333333333333,3.0,Thursday,U Rohrdamm,URDM01B,2577,9,4318178,CKB
N39,U Rohrdamm,URDM01B,Thursday,3.15,3.4,Thursday,Mertensstr.,MTNS01B,5937,9,4318178,CKB
N39,Mertensstr.,MTNS01B,Thursday,3.55,3.78333333333333,Thursday,U Rohrdamm,URDM02B,6.19,0,4318178,CKB
N23,U Rohrdamm,URDM02B,Thursday,3.78333333333333,3.88333333333333,Thursday,Mäckeritzwiesen,MAWI01B,2555,0,4318178,CKB
N23,Mäckeritzwiesen,MAWI01B,Thursday,3.88333333333333,4.0,Thursday,U Rohrdamm,URDM01B,2577,9,4318178,CKB
N39,U Rohrdamm,URDM01B,Thursday,4.15,4.4,Thursday,Mertensstr.,MTNS01B,5937,0,4318178,CKB
N39,Mertensstr.,MTNS01B,Thursday,4.4,4.4,Thursday,Betriebshof A,BF A A,0.06,0,4318178,CKB
N35,Betriebshof A,BF A E,Thursday,0.95,0.95,Thursday,Alt-Kladow,ALKL02B,0.06,0,4319353,CKB
N35,Alt-Kladow,ALKL02B,Thursday,0.95,1.1,Thursday,Gutsstr.,GUTS01B,4343,0,4319353,CKB
N35,Gutsstr.,GUTS01B,Thursday,1.1,1.18333333333333,Thursday,Alt-Kladow,ALKL02B,2936,16,4319353,CKB
N35,Alt-Kladow,ALKL02B,Thursday,1.45,1.6,Thursday,Gutsstr.,GUTS01B,4343,0,4319353,CKB
N35,Gutsstr.,GUTS01B,Thursday,1.6,1.68333333333333,Thursday,Alt-Kladow,ALKL02B,2936,16,4319353,CKB
N35,Alt-Kladow,ALKL02B,Thursday,1.95,2.1,Thursday,Gutsstr.,GUTS01B,4343,0,4319353,CKB
N35,Gutsstr.,GUTS01B,Thursday,2.1,2.18333333333333,Thursday,Alt-Kladow,ALKL02B,2936,16,4319353,CKB
N35,Alt-Kladow,ALKL02B,Thursday,2.45,2.6,Thursday,Gutsstr.,GUTS01B,4343,0,4319353,CKB
N35,Gutsstr.,GUTS01B,Thursday,2.6,2.68333333333333,Thursday,Alt-Kladow,ALKL02B,2936,16,4319353,CKB
N35,Alt-Kladow,ALKL02B,Thursday,2.95,3.1,Thursday,Gutsstr.,GUTS01B,4343,0,4319353,CKB
N35,Gutsstr.,GUTS01B,Thursday,3.1,3.18333333333333,Thursday,Alt-Kladow,ALKL02B,2936,16,4319353,CKB
N35,Alt-Kladow,ALKL02B,Thursday,3.45,3.6,Thursday,Gutsstr.,GUTS01B,4343,0,4319353,CKB
N35,Gutsstr.,GUTS01B,Thursday,3.6,3.68333333333333,Thursday,Alt-Kladow,ALKL02B,2936,16,4319353,CKB
N35,Alt-Kladow,ALKL02B,Thursday,3.95,4.1,Thursday,Gutsstr.,GUTS01B,4343,0,4319353,CKB
N35,Gutsstr.,GUTS01B,Thursday,4.1,4.18333333333333,Thursday,Alt-Kladow,ALKL02B,2936,16,4319353,CKB
N35,Alt-Kladow,ALKL02B,Thursday,4.45,4.6,Thursday,Gutsstr.,GUTS01B,4343,0,4319353,CKB
N35,Gutsstr.,GUTS01B,Thursday,4.6,4.6,Thursday,Betriebshof A,BF A A,0.06,0,4319353,CKB
N52,Betriebshof A,BF A E,Thursday,0.483333333333333,0.483333333333333,Thursday,Grabbeallee/Pastor-Niemöller-Pl.,GAPN01B,0.06,0,4751088,CKB
N52,Grabbeallee/Pastor-Niemöller-Pl.,GAPN01B,Thursday,0.483333333333333,0.683333333333333,Thursday,U Osloer Str.,UOSL04B,4481,6,4751088,CKB
N52,U Osloer Str.,UOSL04B,Thursday,0.783333333333333,0.95,Thursday,Grabbeallee/Pastor-Niemöller-Pl.,GAPN01B,4031,2,4751088,CKB
N52,Grabbeallee/Pastor-Niemöller-Pl.,GAPN01B,Thursday,0.983333333333333,1.18333333333333,Thursday,U Osloer Str.,UOSL04B,4481,6,4751088,CKB
N52,U Osloer Str.,UOSL04B,Thursday,1.28333333333333,1.45,Thursday,Grabbeallee/Pastor-Niemöller-Pl.,GAPN01B,4031,2,4751088,CKB
N52,Grabbeallee/Pastor-Niemöller-Pl.,GAPN01B,Thursday,1.48333333333333,1.68333333333333,Thursday,U Osloer Str.,UOSL04B,4481,6,4751088,CKB
N52,U Osloer Str.,UOSL04B,Thursday,1.78333333333333,1.95,Thursday,Grabbeallee/Pastor-Niemöller-Pl.,GAPN01B,4031,2,4751088,CKB
N52,Grabbeallee/Pastor-Niemöller-Pl.,GAPN01B,Thursday,1.98333333333333,2.18333333333333,Thursday,U Osloer Str.,UOSL04B,4481,6,4751088,CKB
N52,U Osloer Str.,UOSL04B,Thursday,2.28333333333333,2.45,Thursday,Grabbeallee/Pastor-Niemöller-Pl.,GAPN01B,4031,2,4751088,CKB
N52,Grabbeallee/Pastor-Niemöller-Pl.,GAPN01B,Thursday,2.48333333333333,2.68333333333333,Thursday,U Osloer Str.,UOSL04B,4481,6,4751088,CKB
N52,U Osloer Str.,UOSL04B,Thursday,2.78333333333333,2.95,Thursday,Grabbeallee/Pastor-Niemöller-Pl.,GAPN01B,4031,2,4751088,CKB
N52,Grabbeallee/Pastor-Niemöller-Pl.,GAPN01B,Thursday,2.98333333333333,3.18333333333333,Thursday,U Osloer Str.,UOSL04B,4481,6,4751088,CKB
N52,U Osloer Str.,UOSL04B,Thursday,3.28333333333333,3.45,Thursday,Grabbeallee/Pastor-Niemöller-Pl.,GAPN01B,4031,2,4751088,CKB
N52,Grabbeallee/Pastor-Niemöller-Pl.,GAPN01B,Thursday,3.48333333333333,3.68333333333333,Thursday,U Osloer Str.,UOSL04B,4481,6,4751088,CKB
N52,U Osloer Str.,UOSL04B,Thursday,3.78333333333333,3.95,Thursday,Grabbeallee/Pastor-Niemöller-Pl.,GAPN01B,4031,2,4751088,CKB
N52,Grabbeallee/Pastor-Niemöller-Pl.,GAPN01B,Thursday,3.98333333333333,4.18333333333333,Thursday,U Osloer Str.,UOSL04B,4481,6,4751088,CKB
N52,U Osloer Str.,UOSL04B,Thursday,4.28333333333333,4.45,Thursday,Grabbeallee/Pastor-Niemöller-Pl.,GAPN01B,4031,2,4751088,CKB
N52,Grabbeallee/Pastor-Niemöller-Pl.,GAPN01B,Thursday,4.48333333333333,4.68333333333333,Thursday,U Osloer Str.,UOSL04B,4481,0,4751088,CKB
N52,U Osloer Str.,UOSL04B,Thursday,4.68333333333333,4.68333333333333,Thursday,Betriebshof A,BF A A,0.06,0,4751088,CKB
N53,Betriebshof A,BF A E,Thursday,0.5,0.5,Thursday,Grabbeallee/Pastor-Niemöller-Pl.,GAPN01B,0.06,0,4453546,CKB
N53,Grabbeallee/Pastor-Niemöller-Pl.,GAPN01B,Thursday,0.5,0.733333333333333,Thursday,Wilhelmsruher Damm,WIDA02B,4801,0,4453546,CKB
N53,Wilhelmsruher Damm,WIDA02B,Thursday,0.733333333333333,0.95,Thursday,Grabbeallee/Pastor-Niemöller-Pl.,GAPN01B,5302,3,4453546,CKB
N53,Grabbeallee/Pastor-Niemöller-Pl.,GAPN01B,Thursday,1.0,1.23333333333333,Thursday,Wilhelmsruher Damm,WIDA02B,4801,0,4453546,CKB
N53,Wilhelmsruher Damm,WIDA02B,Thursday,1.23333333333333,1.45,Thursday,Grabbeallee/Pastor-Niemöller-Pl.,GAPN01B,5302,3,4453546,CKB
N53,Grabbeallee/Pastor-Niemöller-Pl.,GAPN01B,Thursday,1.5,1.73333333333333,Thursday,Wilhelmsruher Damm,WIDA02B,4801,0,4453546,CKB
N53,Wilhelmsruher Damm,WIDA02B,Thursday,1.73333333333333,1.95,Thursday,Grabbeallee/Pastor-Niemöller-Pl.,GAPN01B,5302,3,4453546,CKB
N53,Grabbeallee/Pastor-Niemöller-Pl.,GAPN01B,Thursday,2.0,2.23333333333333,Thursday,Wilhelmsruher Damm,WIDA02B,4801,0,4453546,CKB
N53,Wilhelmsruher Damm,WIDA02B,Thursday,2.23333333333333,2.45,Thursday,Grabbeallee/Pastor-Niemöller-Pl.,GAPN01B,5302,3,4453546,CKB
N53,Grabbeallee/Pastor-Niemöller-Pl.,GAPN01B,Thursday,2.5,2.73333333333333,Thursday,Wilhelmsruher Damm,WIDA02B,4801,0,4453546,CKB
N53,Wilhelmsruher Damm,WIDA02B,Thursday,2.73333333333333,2.95,Thursday,Grabbeallee/Pastor-Niemöller-Pl.,GAPN01B,5302,3,4453546,CKB
N53,Grabbeallee/Pastor-Niemöller-Pl.,GAPN01B,Thursday,3.0,3.23333333333333,Thursday,Wilhelmsruher Damm,WIDA02B,4801,0,4453546,CKB
N53,Wilhelmsruher Damm,WIDA02B,Thursday,3.23333333333333,3.45,Thursday,Grabbeallee/Pastor-Niemöller-Pl.,GAPN01B,5302,3,4453546,CKB
N53,Grabbeallee/Pastor-Niemöller-Pl.,GAPN01B,Thursday,3.5,3.73333333333333,Thursday,Wilhelmsruher Damm,WIDA02B,4801,0,4453546,CKB
N53,Wilhelmsruher Damm,WIDA02B,Thursday,3.73333333333333,3.95,Thursday,Grabbeallee/Pastor-Niemöller-Pl.,GAPN01B,5302,3,4453546,CKB
N53,Grabbeallee/Pastor-Niemöller-Pl.,GAPN01B,Thursday,4.0,4.23333333333333,Thursday,Wilhelmsruher Damm,WIDA02B,4801,0,4453546,CKB
N53,Wilhelmsruher Damm,WIDA02B,Thursday,4.23333333333333,4.45,Thursday,Grabbeallee/Pastor-Niemöller-Pl.,GAPN01B,5302,0,4453546,CKB
N53,Grabbeallee/Pastor-Niemöller-Pl.,GAPN01B,Thursday,4.45,4.45,Thursday,Betriebshof A,BF A A,0.06,0,4453546,CKB
N56,Betriebshof A,BF A E,Thursday,0.716666666666666,0.716666666666666,Thursday,Atzpodienstr./U Magdalenenstr.,AZUM03BN,0.06,0,4374468,CKB
N56,Atzpodienstr./U Magdalenenstr.,AZUM03BN,Thursday,0.716666666666666,1.55,Thursday,Atzpodienstr./U Magdalenenstr.,AZUM03BN,20434,10,4374468,CKB
N56,Atzpodienstr./U Magdalenenstr.,AZUM03BN,Thursday,1.71666666666666,2.55,Thursday,Atzpodienstr./U Magdalenenstr.,AZUM03BN,20434,10,4374468,CKB
N56,Atzpodienstr./U Magdalenenstr.,AZUM03BN,Thursday,2.71666666666666,3.55,Thursday,Atzpodienstr./U Magdalenenstr.,AZUM03BN,20434,10,4374468,CKB
N56,Atzpodienstr./U Magdalenenstr.,AZUM03BN,Thursday,3.71666666666666,4.55,Thursday,Atzpodienstr./U Magdalenenstr.,AZUM03BN,20434,0,4374468,CKB
N56,Atzpodienstr./U Magdalenenstr.,AZUM03BN,Thursday,4.55,4.55,Thursday,Betriebshof A,BF A A,0.06,0,4374468,CKB
N56,Betriebshof A,BF A E,Thursday,0.216666666666666,0.216666666666666,Thursday,Atzpodienstr./U Magdalenenstr.,AZUM03BN,0.06,0,4374473,CKB
N56,Atzpodienstr./U Magdalenenstr.,AZUM03BN,Thursday,0.216666666666666,1.05,Thursday,Atzpodienstr./U Magdalenenstr.,AZUM03BN,20434,10,4374473,CKB
N56,Atzpodienstr./U Magdalenenstr.,AZUM03BN,Thursday,1.21666666666666,2.05,Thursday,Atzpodienstr./U Magdalenenstr.,AZUM03BN,20434,10,4374473,CKB
N56,Atzpodienstr./U Magdalenenstr.,AZUM03BN,Thursday,2.21666666666666,3.05,Thursday,Atzpodienstr./U Magdalenenstr.,AZUM03BN,20434,10,4374473,CKB
N56,Atzpodienstr./U Magdalenenstr.,AZUM03BN,Thursday,3.21666666666666,4.05,Thursday,Atzpodienstr./U Magdalenenstr.,AZUM03BN,20434,0,4374473,CKB
N56,Atzpodienstr./U Magdalenenstr.,AZUM03BN,Thursday,4.05,4.05,Thursday,Betriebshof A,BF A A,0.06,0,4374473,CKB
N58,Betriebshof A,BF A E,Thursday,0.4,0.4,Thursday,Prenzlauer Prom./Am Steinberg,PPAS02B,0.06,0,4456449,CKB
N58,Prenzlauer Prom./Am Steinberg,PPAS02B,Thursday,0.4,0.8,Thursday,S Buch,SBU02B,11.86,4,4456449,CKB
N58,S Buch,SBU02B,Thursday,0.866666666666666,1.23333333333333,Thursday,Prenzlauer Prom./Am Steinberg,PPAS02B,11139,10,4456449,CKB
N58,Prenzlauer Prom./Am Steinberg,PPAS02B,Thursday,1.4,1.8,Thursday,S Buch,SBU02B,11.86,4,4456449,CKB
N58,S Buch,SBU02B,Thursday,1.86666666666666,2.23333333333333,Thursday,Prenzlauer Prom./Am Steinberg,PPAS02B,11139,10,4456449,CKB
N58,Prenzlauer Prom./Am Steinberg,PPAS02B,Thursday,2.4,2.8,Thursday,S Buch,SBU02B,11.86,4,4456449,CKB
N58,S Buch,SBU02B,Thursday,2.86666666666666,3.23333333333333,Thursday,Prenzlauer Prom./Am Steinberg,PPAS02B,11139,10,4456449,CKB
N58,Prenzlauer Prom./Am Steinberg,PPAS02B,Thursday,3.4,3.8,Thursday,S Buch,SBU02B,11.86,4,4456449,CKB
N58,S Buch,SBU02B,Thursday,3.86666666666666,4.23333333333333,Thursday,Prenzlauer Prom./Am Steinberg,PPAS02B,11139,0,4456449,CKB
N58,Prenzlauer Prom./Am Steinberg,PPAS02B,Thursday,4.23333333333333,4.23333333333333,Thursday,Betriebshof A,BF A A,0.06,0,4456449,CKB
N58,Betriebshof A,BF A E,Thursday,0.366666666666666,0.366666666666666,Thursday,S Buch,SBU02B,0.06,0,4456457,CKB
N58,S Buch,SBU02B,Thursday,0.366666666666666,0.733333333333333,Thursday,Prenzlauer Prom./Am Steinberg,PPAS02B,11139,10,4456457,CKB
N58,Prenzlauer Prom./Am Steinberg,PPAS02B,Thursday,0.9,1.3,Thursday,S Buch,SBU02B,11.86,4,4456457,CKB
N58,S Buch,SBU02B,Thursday,1.36666666666666,1.73333333333333,Thursday,Prenzlauer Prom./Am Steinberg,PPAS02B,11139,10,4456457,CKB
N58,Prenzlauer Prom./Am Steinberg,PPAS02B,Thursday,1.9,2.3,Thursday,S Buch,SBU02B,11.86,4,4456457,CKB
N58,S Buch,SBU02B,Thursday,2.36666666666666,2.73333333333333,Thursday,Prenzlauer Prom./Am Steinberg,PPAS02B,11139,10,4456457,CKB
